CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,CITY,STATE,CUSTOMER_SEGMENT,RECENCY_DAYS,FREQUENCY,MONETARY_VALUE,FIRST_ORDER_DATE,LAST_ORDER_DATE,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,RFM_TOTAL_SCORE,CLUSTER_ID,SEGMENT_NAME
C001033,Donna,Andrews,kjackson@example.org,Bangalore,Karnataka,Regular,17,8,619834.5,2025-08-30 19:34:47.552875,2026-07-27 09:24:57.650976,4,2,2,422,8,1,At Risk
C003146,Travis,Stephens,quinnjacob@example.net,Lucknow,Uttar Pradesh,Premium,33,12,719726.7,2025-09-07 15:34:16.880568,2026-07-11 13:18:56.927369,3,4,3,343,10,1,At Risk
C003028,Heidi,Johnson,christine05@example.org,Hyderabad,Telangana,Regular,100,6,217018.35,2025-11-10 15:39:09.779497,2026-05-05 02:21:50.485104,1,1,1,111,3,2,At Risk
C005246,Alan,Smith,mallory78@example.com,Pune,Maharashtra,Regular,5,10,754798.45,2025-10-29 23:56:35.229952,2026-08-08 07:52:15.163351,5,3,3,533,11,0,Loyal Customers
C001132,Kyle,Osborne,boydjasmine@example.net,Jaipur,Rajasthan,Regular,86,6,707767.7,2025-09-04 20:22:53.341733,2026-05-19 16:19:46.283862,1,1,3,113,5,1,At Risk
C003874,Rebecca,Briggs,badkins@example.com,Bhubaneswar,Odisha,Premium,4,18,1470403.55,2025-09-13 20:45:20.331203,2026-08-09 06:54:35.672756,5,5,5,555,15,3,Loyal Customers
C001795,Heather,Murphy,bmahoney@example.net,Pune,Maharashtra,Regular,82,10,629528.85,2025-09-09 21:26:45.220052,2026-05-23 19:34:52.736927,1,3,2,132,6,1,At Risk
C008024,Carrie,Martin,wrightsarah@example.com,Hyderabad,Telangana,Regular,16,15,983704.5,2025-09-12 01:02:34.117541,2026-07-28 07:34:44.528845,4,5,4,454,13,3,Loyal Customers
C002496,David,Smith,chenmatthew@example.org,Chennai,Tamil Nadu,Regular,142,4,391621.45,2025-11-07 09:14:59.756997,2026-03-24 14:46:48.244082,1,1,1,111,3,2,At Risk
C001703,Mark,Mathews,ann63@example.net,Jaipur,Rajasthan,Regular,6,10,823992.95,2025-09-12 05:41:08.364683,2026-08-07 19:31:08.958689,5,3,3,533,11,0,Loyal Customers
C004852,John,David,michael87@example.com,Delhi,Delhi,Regular,87,5,647381.25,2025-12-22 15:09:01.409414,2026-05-18 00:49:17.501575,1,1,2,112,4,2,At Risk
C002927,James,Garrett,richard40@example.org,Pune,Maharashtra,Budget,10,11,622500.85,2025-09-08 01:01:56.101161,2026-08-03 07:51:27.642876,4,3,2,432,9,0,Loyal Customers
C008969,Cameron,Hicks,sbishop@example.org,Mumbai,Maharashtra,Budget,6,7,700015.0,2025-09-24 13:25:34.371343,2026-08-07 22:50:52.758527,5,1,3,513,9,0,Loyal Customers
C008835,Sarah,Frank,pamela30@example.net,Mumbai,Maharashtra,Regular,61,9,537816.0,2025-09-03 22:49:54.005940,2026-06-13 12:00:55.728557,1,2,2,122,5,1,At Risk
C001433,Jessica,Lewis,rdurham@example.net,Bangalore,Karnataka,Regular,5,16,1365573.65,2025-10-15 23:49:06.809468,2026-08-08 16:27:20.752407,5,5,5,555,15,3,Loyal Customers
C002326,Erica,Williams,michael77@example.org,Hyderabad,Telangana,Premium,20,9,388426.1,2026-01-11 03:17:22.102421,2026-07-24 10:59:05.675456,3,2,1,321,6,1,At Risk
C008269,Deanna,Robertson,blackrichard@example.net,Kolkata,West Bengal,Regular,23,10,752653.35,2025-10-10 21:00:07.668076,2026-07-21 18:30:38.394383,3,3,3,333,9,1,At Risk
C009735,Kevin,Livingston,martinezkristine@example.org,Bangalore,Karnataka,Budget,15,13,1142384.1,2025-09-24 09:44:49.118891,2026-07-29 05:55:02.133021,4,4,5,445,13,3,Loyal Customers
C000985,Ellen,Davis,elizabethkirk@example.com,Lucknow,Uttar Pradesh,Regular,36,14,1109495.65,2025-08-16 15:25:32.427324,2026-07-08 03:24:32.378723,2,5,5,255,12,3,Loyal Customers
C001762,Heather,Mcneil,walkerkimberly@example.org,Bhubaneswar,Odisha,Regular,5,5,684076.75,2025-08-16 01:50:51.138511,2026-08-08 00:04:27.842678,5,1,3,513,9,0,Loyal Customers
C001931,Julie,Collins,william81@example.com,Hyderabad,Telangana,Regular,27,7,807463.15,2025-08-13 17:52:14.083340,2026-07-17 15:15:31.941319,3,1,3,313,7,1,At Risk
C000419,Melissa,Waters,christopher07@example.net,Mumbai,Maharashtra,Regular,55,10,882146.85,2025-09-05 22:55:28.377283,2026-06-19 21:24:16.610566,2,3,4,234,9,1,At Risk
C000083,Brenda,Brown,courtney58@example.org,Lucknow,Uttar Pradesh,Regular,51,13,1335577.65,2025-08-26 16:35:27.189271,2026-06-23 23:46:49.432094,2,4,5,245,11,3,Loyal Customers
C001587,Marcus,Wilson,iclarke@example.net,Chennai,Tamil Nadu,Regular,57,12,1239182.8,2025-10-11 03:13:18.451984,2026-06-17 10:16:26.481864,2,4,5,245,11,3,Loyal Customers
C007411,Sylvia,Elliott,ashley13@example.com,Jaipur,Rajasthan,Regular,5,14,950706.8,2025-09-19 17:31:48.919089,2026-08-08 21:58:28.631086,5,5,4,554,14,3,Loyal Customers
C006040,Steven,Aguilar,sheliaedwards@example.com,Chennai,Tamil Nadu,Budget,13,9,504946.35,2025-08-28 04:09:24.629646,2026-07-31 02:14:35.888758,4,2,1,421,7,0,Loyal Customers
C006390,Jonathan,Thompson,gsmith@example.org,Hyderabad,Telangana,Regular,33,9,583658.05,2025-10-02 04:14:57.272972,2026-07-11 11:23:18.937989,3,2,2,322,7,1,At Risk
C000331,Lisa,Cole,egregory@example.com,Bangalore,Karnataka,Regular,11,9,779453.5,2025-09-20 09:07:23.560435,2026-08-02 16:00:06.912069,4,2,3,423,9,0,Loyal Customers
C005387,Kevin,Schmitt,schmittjennifer@example.org,Chennai,Tamil Nadu,Budget,51,13,1676255.2,2025-09-26 18:51:45.895058,2026-06-23 12:02:30.769507,2,4,5,245,11,3,Loyal Customers
C007937,Jill,Torres,scottpetersen@example.net,Jaipur,Rajasthan,Budget,20,9,1133250.9,2025-10-27 03:05:19.791197,2026-07-24 22:53:55.064350,3,2,5,325,10,3,Loyal Customers
C008707,Miguel,Spencer,jerrynorman@example.net,Bhubaneswar,Odisha,Budget,19,12,854685.95,2025-08-21 08:57:23.074430,2026-07-25 00:28:31.601116,4,4,3,443,11,3,Loyal Customers
C000906,Ashlee,Taylor,rodneyhayes@example.net,Jaipur,Rajasthan,Budget,6,9,1295570.75,2025-08-21 22:11:02.910629,2026-08-07 08:49:54.653946,5,2,5,525,12,0,Loyal Customers
C006848,Anthony,Jones,matthew80@example.org,Lucknow,Uttar Pradesh,Budget,86,9,630525.65,2026-01-03 14:23:37.190171,2026-05-19 11:41:12.036720,1,2,2,122,5,1,At Risk
C009770,William,Yates,sierra06@example.net,Bangalore,Karnataka,Premium,74,11,583275.05,2025-08-20 03:26:05.691656,2026-05-31 19:20:22.680226,1,3,2,132,6,1,At Risk
C004748,Vincent,Cross,oross@example.org,Mumbai,Maharashtra,Regular,56,12,1178712.0,2025-09-18 22:25:59.751597,2026-06-18 02:44:34.754747,2,4,5,245,11,3,Loyal Customers
C005252,Ana,Hernandez,anna66@example.com,Jaipur,Rajasthan,Regular,19,11,1019760.4,2025-08-21 13:25:26.595265,2026-07-25 11:30:47.358473,4,3,4,434,11,3,Loyal Customers
C005374,Victoria,Armstrong,ukeller@example.net,Hyderabad,Telangana,Premium,64,8,605718.05,2025-08-16 12:58:22.259022,2026-06-10 20:35:32.805328,1,2,2,122,5,1,At Risk
C006926,Rachel,Sullivan,clarkkelly@example.org,Jaipur,Rajasthan,Regular,27,6,577766.75,2026-01-12 10:33:46.748267,2026-07-17 11:03:14.509945,3,1,2,312,6,2,At Risk
C003334,Erica,Rodriguez,shawsteven@example.org,Mumbai,Maharashtra,Regular,30,10,1178963.95,2025-10-02 11:20:41.688416,2026-07-14 14:43:31.250112,3,3,5,335,11,3,Loyal Customers
C005139,Thomas,Morales,john68@example.com,Mumbai,Maharashtra,Budget,84,8,729364.25,2025-09-15 18:28:59.897398,2026-05-21 03:43:12.997929,1,2,3,123,6,1,At Risk
C004575,Scott,Williams,laurie58@example.org,Delhi,Delhi,Regular,4,11,1072110.35,2025-10-20 13:03:24.662046,2026-08-09 00:51:55.615156,5,3,4,534,12,0,Loyal Customers
C005473,Douglas,Bailey,dylanyoung@example.net,Bangalore,Karnataka,Budget,11,9,589626.6,2025-08-20 04:29:10.049500,2026-08-02 08:28:05.680856,4,2,2,422,8,0,Loyal Customers
C000101,Alexander,Wilson,andrealopez@example.com,Hyderabad,Telangana,Regular,13,14,938526.1,2025-09-07 13:28:08.164881,2026-07-31 09:30:51.030510,4,5,4,454,13,3,Loyal Customers
C004511,Tyler,Fisher,victor19@example.org,Bhubaneswar,Odisha,Regular,200,4,119726.55,2025-10-27 11:45:40.743407,2026-01-25 07:21:21.864818,1,1,1,111,3,2,At Risk
C008798,William,Martin,amber99@example.com,Chennai,Tamil Nadu,Regular,4,14,1028038.5,2025-10-19 00:00:06.048060,2026-08-09 16:16:59.530195,5,5,4,554,14,3,Loyal Customers
C005263,Patrick,Garza,michaelwatson@example.com,Chennai,Tamil Nadu,Budget,33,9,472745.3,2025-09-04 22:29:02.057420,2026-07-11 08:24:36.590765,3,2,1,321,6,1,At Risk
C002999,Craig,Vasquez,toddgrant@example.com,Kolkata,West Bengal,Premium,19,4,324006.6,2025-10-23 23:13:35.300153,2026-07-25 15:53:35.516155,4,1,1,411,6,2,At Risk
C008971,Katherine,Carroll,smithandrew@example.org,Hyderabad,Telangana,Budget,1,12,911621.85,2025-08-30 09:04:03.974439,2026-08-12 11:44:09.158491,5,4,4,544,13,0,Loyal Customers
C005375,Kaylee,Garcia,qthompson@example.net,Chennai,Tamil Nadu,Regular,2,10,685019.3,2025-08-22 22:32:13.867338,2026-08-11 06:23:22.502025,5,3,3,533,11,0,Loyal Customers
C008705,Michael,Morris,sandersalexandra@example.net,Mumbai,Maharashtra,Premium,4,13,669484.15,2025-11-05 01:05:51.975519,2026-08-09 22:24:54.950949,5,4,2,542,11,0,Loyal Customers
C007462,Tiffany,Love,zlambert@example.com,Kolkata,West Bengal,Regular,58,12,965668.2,2025-08-23 12:27:56.608766,2026-06-16 11:29:52.061920,2,4,4,244,10,1,At Risk
C009125,Kenneth,Williams,sullivantracy@example.net,Bangalore,Karnataka,Regular,8,9,613161.6,2025-11-04 22:38:41.807218,2026-08-05 18:11:59.503195,5,2,2,522,9,0,Loyal Customers
C001760,Jennifer,Prince,xreyes@example.net,Mumbai,Maharashtra,Regular,61,14,933003.55,2025-08-16 21:59:44.663846,2026-06-13 12:48:13.996939,1,5,4,154,10,3,Loyal Customers
C007725,Mckenzie,Peterson,john03@example.org,Hyderabad,Telangana,Budget,16,11,1234893.25,2025-12-10 12:34:41.828818,2026-07-28 08:32:33.523535,4,3,5,435,12,3,Loyal Customers
C002374,Danielle,Vaughn,mejiachristine@example.net,Kolkata,West Bengal,Budget,23,11,808190.55,2025-09-15 16:07:05.092250,2026-07-21 07:38:53.363333,3,3,3,333,9,1,At Risk
C003378,Amy,Mendoza,rhonda52@example.com,Delhi,Delhi,Regular,43,9,533541.0,2025-09-12 10:19:42.611826,2026-07-01 15:18:15.238952,2,2,2,222,6,1,At Risk
C004556,Jake,Banks,kbright@example.net,Hyderabad,Telangana,Regular,32,15,1057874.95,2025-08-13 01:34:36.536765,2026-07-12 15:35:45.873458,3,5,4,354,12,3,Loyal Customers
C005108,Steven,Powell,edwardsdavid@example.com,Delhi,Delhi,Regular,1,7,696871.55,2025-11-07 22:39:10.319503,2026-08-12 21:27:34.468544,5,1,3,513,9,0,Loyal Customers
C004629,Kevin,Hernandez,fclark@example.org,Jaipur,Rajasthan,Premium,11,10,512298.55,2025-08-22 16:45:19.899198,2026-08-02 09:36:25.401854,4,3,2,432,9,0,Loyal Customers
C001738,Daniel,White,brittneygarcia@example.net,Kolkata,West Bengal,Regular,9,16,1189891.35,2025-09-09 08:44:37.562775,2026-08-04 06:53:48.152281,5,5,5,555,15,3,Loyal Customers
C008411,Jasmine,Harris,jhumphrey@example.net,Lucknow,Uttar Pradesh,Regular,59,11,1272166.85,2025-10-18 07:00:25.596255,2026-06-15 17:42:53.341733,2,3,5,235,10,3,Loyal Customers
C006893,John,White,wayne29@example.com,Kolkata,West Bengal,Budget,11,13,1126899.1,2025-08-13 11:54:49.388893,2026-08-02 16:31:39.090990,4,4,5,445,13,3,Loyal Customers
C001674,Kathryn,Manning,dware@example.com,Jaipur,Rajasthan,Regular,13,10,663809.5,2025-08-24 22:16:46.786067,2026-07-31 18:37:28.798487,4,3,2,432,9,0,Loyal Customers
C005285,Stephen,Anderson,jnelson@example.com,Chennai,Tamil Nadu,Regular,2,12,906593.95,2025-11-02 22:54:08.888488,2026-08-11 17:20:22.896228,5,4,4,544,13,0,Loyal Customers
C002743,Trevor,Reid,hdavis@example.net,Chennai,Tamil Nadu,Regular,2,6,512736.5,2025-10-01 03:32:44.863648,2026-08-11 11:43:59.654396,5,1,2,512,8,0,Loyal Customers
C005752,Patricia,Perry,davidtorres@example.org,Jaipur,Rajasthan,Regular,48,4,326036.5,2025-10-08 22:18:39.107191,2026-06-26 08:11:43.303033,2,1,1,211,4,2,At Risk
C001255,Paula,Martin,echavez@example.net,Lucknow,Uttar Pradesh,Regular,60,11,903620.55,2025-09-26 14:34:13.100531,2026-06-14 15:36:35.121951,1,3,4,134,8,1,At Risk
C002940,Nathaniel,Parrish,grahamdavid@example.net,Chennai,Tamil Nadu,Regular,15,20,1630987.45,2025-09-02 17:23:51.986319,2026-07-29 17:23:34.706147,4,5,5,455,14,3,Loyal Customers
C009081,Eric,Beasley,fblackwell@example.com,Chennai,Tamil Nadu,Regular,94,10,884963.1,2025-08-24 15:21:33.096930,2026-05-11 01:40:44.604446,1,3,4,134,8,1,At Risk
C001219,Dwayne,Simpson,richard31@example.com,Pune,Maharashtra,Premium,65,12,844592.45,2025-08-14 00:05:24.867248,2026-06-09 11:28:45.533255,1,4,3,143,8,1,At Risk
C004141,Steven,Peterson,hamiltonyolanda@example.com,Chennai,Tamil Nadu,Budget,15,9,518952.75,2025-11-27 14:17:45.538655,2026-07-29 20:22:17.053370,4,2,2,422,8,0,Loyal Customers
C002276,Tanya,Spencer,lindseymcintyre@example.net,Jaipur,Rajasthan,Regular,5,16,1220459.65,2025-12-05 01:52:40.003600,2026-08-08 03:55:43.821438,5,5,5,555,15,3,Loyal Customers
C007827,Nicholas,Johnson,shermanpaula@example.org,Hyderabad,Telangana,Premium,38,9,617504.6,2025-10-28 21:02:58.741787,2026-07-06 15:24:18.122581,2,2,2,222,6,1,At Risk
C008160,Stephen,Yates,potterjamie@example.org,Pune,Maharashtra,Regular,22,12,1289711.1,2025-09-08 01:54:29.732697,2026-07-22 17:01:26.724867,3,4,5,345,12,3,Loyal Customers
C007211,Steve,Perkins,shaun53@example.org,Bhubaneswar,Odisha,Regular,14,15,1186931.15,2025-09-06 20:17:56.986769,2026-07-30 10:54:47.336873,4,5,5,455,14,3,Loyal Customers
C004199,Timothy,Evans,ewebster@example.com,Bhubaneswar,Odisha,Regular,6,9,955708.9,2025-08-30 04:36:00.453604,2026-08-07 11:22:20.185401,5,2,4,524,11,0,Loyal Customers
C000838,Eric,Smith,nriley@example.org,Bhubaneswar,Odisha,Budget,26,15,773112.95,2025-09-10 21:11:08.634686,2026-07-18 10:10:50.382503,3,5,3,353,11,3,Loyal Customers
C008963,Christian,Crawford,zacharyharris@example.org,Hyderabad,Telangana,Regular,83,8,731210.2,2025-10-06 03:07:15.568355,2026-05-22 20:53:33.680136,1,2,3,123,6,1,At Risk
C000363,Catherine,Navarro,justincombs@example.com,Mumbai,Maharashtra,Regular,86,11,834991.4,2025-08-18 06:13:58.304383,2026-05-19 08:58:15.778957,1,3,3,133,7,1,At Risk
C005726,Shaun,Wyatt,simmonskendra@example.com,Lucknow,Uttar Pradesh,Budget,33,14,644769.45,2025-09-28 21:19:15.071550,2026-07-11 18:55:20.169201,3,5,2,352,10,3,Loyal Customers
C006714,Daniel,Anthony,kwilliams@example.com,Lucknow,Uttar Pradesh,Regular,38,17,1417749.0,2025-09-07 17:50:56.322563,2026-07-06 08:29:04.433444,2,5,5,255,12,3,Loyal Customers
C008895,Maria,Andersen,nsimpson@example.org,Kolkata,West Bengal,Budget,13,16,1211257.05,2025-08-21 09:02:38.437584,2026-07-31 04:25:59.967599,4,5,5,455,14,3,Loyal Customers
C005756,Joseph,Davis,adrienne32@example.net,Kolkata,West Bengal,Regular,7,14,1154076.65,2025-08-26 13:15:43.389433,2026-08-06 11:58:58.223382,5,5,5,555,15,3,Loyal Customers
C000757,Amy,Diaz,alvarezelizabeth@example.org,Kolkata,West Bengal,Budget,44,6,783618.65,2025-09-17 10:09:59.405994,2026-06-30 09:25:56.403564,2,1,3,213,6,1,At Risk
C003215,Kevin,Smith,denisewalters@example.net,Bhubaneswar,Odisha,Regular,24,5,586008.55,2025-10-30 02:50:02.214022,2026-07-20 14:39:12.911529,3,1,2,312,6,2,At Risk
C007477,Christina,Stewart,yjenkins@example.org,Mumbai,Maharashtra,Regular,15,16,1329304.8,2025-10-09 18:48:34.085140,2026-07-29 19:40:14.148141,4,5,5,455,14,3,Loyal Customers
C005848,Brandon,Branch,stevenholmes@example.org,Hyderabad,Telangana,Regular,4,7,707033.6,2025-10-22 12:05:54.675546,2026-08-09 14:47:38.356583,5,1,3,513,9,0,Loyal Customers
C002616,William,Blackwell,lewisrichard@example.com,Kolkata,West Bengal,Budget,75,10,986277.55,2025-09-29 23:09:47.201872,2026-05-30 13:49:05.297452,1,3,4,134,8,1,At Risk
C005202,Ryan,Simon,ypearson@example.org,Bangalore,Karnataka,Regular,39,13,745939.8,2025-08-28 19:39:43.907839,2026-07-05 14:36:50.350103,2,4,3,243,9,1,At Risk
C004641,Denise,Sanchez,christopherrogers@example.com,Jaipur,Rajasthan,Regular,31,12,1054214.75,2025-09-12 23:28:07.084870,2026-07-13 09:01:43.141031,3,4,4,344,11,3,Loyal Customers
C007714,Danny,Flores,tuckeraudrey@example.com,Mumbai,Maharashtra,Budget,66,5,351371.55,2025-10-28 00:27:48.400684,2026-06-08 08:45:39.771397,1,1,1,111,3,2,At Risk
C005273,Whitney,Johnson,kyle43@example.org,Chennai,Tamil Nadu,Regular,6,9,333336.2,2025-10-01 14:50:46.710467,2026-08-07 10:45:32.643326,5,2,1,521,8,0,Loyal Customers
C003434,George,Parker,brett93@example.org,Kolkata,West Bengal,Premium,7,11,1075833.05,2025-10-23 10:57:44.458644,2026-08-06 19:15:13.365133,5,3,5,535,13,0,Loyal Customers
C003812,William,Jones,bwilson@example.com,Kolkata,West Bengal,Regular,5,14,1076197.6,2025-08-25 22:53:43.832238,2026-08-08 08:29:02.705427,5,5,5,555,15,3,Loyal Customers
C005739,Michaela,Maxwell,jbowman@example.org,Jaipur,Rajasthan,Budget,33,13,1149236.35,2025-08-24 15:58:20.639006,2026-07-11 17:31:14.358743,3,4,5,345,12,3,Loyal Customers
C005581,Theresa,Ford,taylorgary@example.org,Chennai,Tamil Nadu,Regular,26,12,1163054.25,2025-09-05 09:15:31.725317,2026-07-18 05:32:16.135361,3,4,5,345,12,3,Loyal Customers
C005496,Ryan,Chapman,john28@example.net,Lucknow,Uttar Pradesh,Regular,54,10,539210.55,2025-08-19 23:08:32.897128,2026-06-20 18:46:45.220052,2,3,2,232,7,1,At Risk
C008197,Katherine,Phillips,hartrichard@example.net,Kolkata,West Bengal,Regular,8,8,626518.75,2025-10-31 17:59:29.543695,2026-08-05 18:22:30.229502,5,2,2,522,9,0,Loyal Customers
C005345,Veronica,Rivera,tinarocha@example.com,Bangalore,Karnataka,Budget,16,11,610850.2,2025-09-13 21:27:23.236432,2026-07-28 00:29:00.113401,4,3,2,432,9,0,Loyal Customers
C007356,Alex,Taylor,golson@example.com,Mumbai,Maharashtra,Regular,81,7,568357.6,2025-08-24 09:55:40.581405,2026-05-24 04:41:30.504905,1,1,2,112,4,1,At Risk
C009299,Rachael,Fernandez,jennifersmith@example.org,Mumbai,Maharashtra,Regular,57,9,707509.6,2025-08-24 16:29:52.817928,2026-06-17 20:31:23.970839,2,2,3,223,7,1,At Risk
C000042,Brandon,Kim,wchaney@example.com,Mumbai,Maharashtra,Premium,47,4,249347.1,2025-10-20 20:40:41.256412,2026-06-27 07:40:20.628206,2,1,1,211,4,2,At Risk
C008022,Alexa,Davenport,jefferyaguilar@example.net,Lucknow,Uttar Pradesh,Budget,31,17,2027768.1,2025-09-06 06:01:12.792727,2026-07-13 19:37:42.082620,3,5,5,355,13,3,Loyal Customers
C003714,Elizabeth,Clark,jessica28@example.net,Bangalore,Karnataka,Regular,46,9,770439.15,2025-08-20 05:00:42.228422,2026-06-28 00:45:16.443164,2,2,3,223,7,1,At Risk
C007102,David,Valentine,zachary45@example.org,Mumbai,Maharashtra,Regular,32,11,1410968.1,2025-08-17 11:13:24.500045,2026-07-12 08:45:47.547475,3,3,5,335,11,3,Loyal Customers
C006825,Jessica,Hart,jameshill@example.com,Hyderabad,Telangana,Regular,39,9,631293.55,2025-12-09 01:00:44.388443,2026-07-05 05:19:41.855818,2,2,2,222,6,1,At Risk
C005451,Sharon,Terry,halljames@example.com,Pune,Maharashtra,Budget,1,12,753859.3,2025-08-13 13:03:09.109891,2026-08-12 06:34:02.732427,5,4,3,543,12,0,Loyal Customers
C006517,Wanda,Robertson,johnadams@example.com,Kolkata,West Bengal,Regular,110,13,1074964.4,2025-08-25 02:02:47.401674,2026-04-25 11:32:08.575285,1,4,5,145,10,1,At Risk
C006150,Sara,Vazquez,fernandezjaime@example.net,Mumbai,Maharashtra,Regular,54,10,767043.55,2025-12-01 13:41:36.012960,2026-06-20 16:30:05.778057,2,3,3,233,8,1,At Risk
C008181,Jessica,Vincent,lindsey68@example.com,Bangalore,Karnataka,Regular,51,8,598782.0,2025-11-16 20:29:11.777517,2026-06-23 06:36:38.253982,2,2,2,222,6,1,At Risk
C005534,Tracy,Garcia,gregory81@example.net,Kolkata,West Bengal,Regular,145,5,483541.3,2025-09-04 19:40:50.436504,2026-03-21 04:05:05.427054,1,1,1,111,3,2,At Risk
C001228,Kathleen,Marshall,lauradominguez@example.org,Chennai,Tamil Nadu,Regular,9,12,1194587.15,2025-08-24 05:32:52.423724,2026-08-04 20:07:27.988479,5,4,5,545,14,3,Loyal Customers
C001194,Andrew,Lawson,william19@example.com,Mumbai,Maharashtra,Regular,57,9,364851.05,2025-09-14 13:50:16.146161,2026-06-17 08:36:34.581945,2,2,1,221,5,2,At Risk
C009772,Amy,Nunez,ujohnson@example.com,Mumbai,Maharashtra,Regular,4,11,555320.65,2025-08-19 08:25:31.887318,2026-08-09 09:16:30.477904,5,3,2,532,10,0,Loyal Customers
C009493,Cheyenne,Ingram,ewu@example.com,Kolkata,West Bengal,Premium,5,7,466654.6,2025-08-13 23:39:08.051480,2026-08-08 23:54:06.620466,5,1,1,511,7,0,Loyal Customers
C000678,Stacey,Collins,sboyer@example.com,Pune,Maharashtra,Budget,3,14,1275944.55,2025-09-08 04:53:12.079920,2026-08-10 06:44:14.450544,5,5,5,555,15,3,Loyal Customers
C003342,Gary,Howard,mramos@example.net,Kolkata,West Bengal,Regular,18,10,623459.75,2025-10-22 02:48:46.181261,2026-07-26 18:52:27.367473,4,3,2,432,9,1,At Risk
C009685,Abigail,Harris,omarvasquez@example.org,Chennai,Tamil Nadu,Regular,58,8,490491.3,2025-10-14 04:06:20.595805,2026-06-16 17:16:46.030060,2,2,1,221,5,1,At Risk
C001510,Patrick,Gill,jacksonchristopher@example.com,Hyderabad,Telangana,Regular,26,9,650946.95,2025-09-14 16:48:58.493384,2026-07-18 12:22:14.461344,3,2,2,322,7,1,At Risk
C003221,Johnathan,Clements,khanmitchell@example.org,Chennai,Tamil Nadu,Premium,2,8,654774.1,2025-08-24 21:29:28.517685,2026-08-11 19:37:02.338223,5,2,2,522,9,0,Loyal Customers
C001099,Brenda,Ellis,dianejohnston@example.com,Bhubaneswar,Odisha,Budget,4,16,872904.0,2025-08-18 12:37:39.814598,2026-08-09 23:06:57.856178,5,5,4,554,14,3,Loyal Customers
C001024,Mark,Flowers,cassandramontgomery@example.com,Jaipur,Rajasthan,Regular,66,13,1773881.1,2025-12-18 00:41:08.472684,2026-06-08 09:22:27.313473,1,4,5,145,10,3,Loyal Customers
C001322,Nicole,Sanchez,wgarner@example.com,Kolkata,West Bengal,Budget,6,14,1751874.65,2025-10-12 11:17:01.366213,2026-08-07 21:11:00.858608,5,5,5,555,15,3,Loyal Customers
C004821,Joseph,Kennedy,christine89@example.net,Kolkata,West Bengal,Regular,14,10,665310.0,2025-08-16 09:12:21.643416,2026-07-30 17:02:42.757627,4,3,2,432,9,0,Loyal Customers
C000795,Joshua,Aguirre,barbaradoyle@example.com,Delhi,Delhi,Regular,42,11,1093707.45,2025-09-27 01:46:59.584195,2026-07-02 19:30:42.174421,2,3,5,235,10,3,Loyal Customers
C006460,Richard,Thomas,zjones@example.org,Bangalore,Karnataka,Budget,11,11,973019.45,2025-09-25 18:41:05.664656,2026-08-02 11:37:18.754387,4,3,4,434,11,3,Loyal Customers
C001877,Heather,Brooks,watsonjulia@example.com,Pune,Maharashtra,Budget,69,11,695337.55,2025-09-04 22:39:32.783727,2026-06-05 05:25:27.459274,1,3,3,133,7,1,At Risk
C003871,Bonnie,Edwards,chad39@example.com,Mumbai,Maharashtra,Premium,54,8,810285.45,2025-09-09 06:12:12.031320,2026-06-20 22:59:02.651426,2,2,3,223,7,1,At Risk
C004638,Mindy,Greene,sarah94@example.com,Kolkata,West Bengal,Regular,31,17,1164909.9,2025-08-15 15:56:55.102151,2026-07-13 05:57:45.430654,3,5,5,355,13,3,Loyal Customers
C004885,Douglas,Harris,sallyarnold@example.org,Pune,Maharashtra,Regular,13,8,539914.95,2026-03-09 14:02:22.777427,2026-07-31 15:59:47.903879,4,2,2,422,8,0,Loyal Customers
